HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2010,2010,USD,US Dollar,0,Units,,,208.466,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2011,2011,USD,US Dollar,0,Units,,,217.429,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2012,2012,USD,US Dollar,0,Units,,,224.933,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2013,2013,USD,US Dollar,0,Units,,,232.478,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2014,2014,USD,US Dollar,0,Units,,,239.331,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2015,2015,USD,US Dollar,0,Units,,,261.009,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2016,2016,USD,US Dollar,0,Units,,,280.222,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2017,2017,USD,US Dollar,0,Units,,,293.28,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2018,2018,USD,US Dollar,0,Units,,,310.409,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2019,2019,USD,US Dollar,0,Units,,,315.088,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2020,2020,USD,US Dollar,0,Units,,,345.451,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2005,2005,USD,US Dollar,0,Units,,,177.217,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2006,2006,USD,US Dollar,0,Units,,,177.005,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2007,2007,USD,US Dollar,0,Units,,,185.422,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2008,2008,USD,US Dollar,0,Units,,,205.249,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2009,2009,USD,US Dollar,0,Units,,,204.72,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2010,2010,USD,US Dollar,0,Units,,,200.134,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2011,2011,USD,US Dollar,0,Units,,,189.222,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2012,2012,USD,US Dollar,0,Units,,,184.986,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2013,2013,USD,US Dollar,0,Units,,,190.664,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2014,2014,USD,US Dollar,0,Units,,,194.44,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2015,2015,USD,US Dollar,0,Units,,,208.399,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2016,2016,USD,US Dollar,0,Units,,,214.208,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2017,2017,USD,US Dollar,0,Units,,,218.745,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2018,2018,USD,US Dollar,0,Units,,,231.715,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2019,2019,USD,US Dollar,0,Units,,,240.948,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",PRT,Portugal,2020,2020,USD,US Dollar,0,Units,,,241.754,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2013,2013,USD,US Dollar,0,Units,,,97.27,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2014,2014,USD,US Dollar,0,Units,,,103.892,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2015,2015,USD,US Dollar,0,Units,,,108.043,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2016,2016,USD,US Dollar,0,Units,,,116.54,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2017,2017,USD,US Dollar,0,Units,,,120.146,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2005,2005,USD,US Dollar,0,Units,,,19.357,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2006,2006,USD,US Dollar,0,Units,,,19.504,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2007,2007,USD,US Dollar,0,Units,,,28.388,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2008,2008,USD,US Dollar,0,Units,,,39.502,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2009,2009,USD,US Dollar,0,Units,,,33.324,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2010,2010,USD,US Dollar,0,Units,,,38.802,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2011,2011,USD,US Dollar,0,Units,,,39.196,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2012,2012,USD,US Dollar,0,Units,,,38.967,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2013,2013,USD,US Dollar,0,Units,,,42.384,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2014,2014,USD,US Dollar,0,Units,,,49.359,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2015,2015,USD,US Dollar,0,Units,,,56.713,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2016,2016,USD,US Dollar,0,Units,,,67.721,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2017,2017,USD,US Dollar,0,Units,,,83.128,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2018,2018,USD,US Dollar,0,Units,,,97.324,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2019,2019,USD,US Dollar,0,Units,,,100.486,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",ROU,Romania,2020,2020,USD,US Dollar,0,Units,,,108.355,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2005,2005,USD,US Dollar,0,Units,,,62.898,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2006,2006,USD,US Dollar,0,Units,,,66.274,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2007,2007,USD,US Dollar,0,Units,,,63.179,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2008,2008,USD,US Dollar,0,Units,,,72.665,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2009,2009,USD,US Dollar,0,Units,,,69.991,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2010,2010,USD,US Dollar,0,Units,,,83.547,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2011,2011,USD,US Dollar,0,Units,,,87.694,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2012,2012,USD,US Dollar,0,Units,,,92.597,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,98.611,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2014,2014,USD,US Dollar,0,Units,,,97.96,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2015,2015,USD,US Dollar,0,Units,,,100.382,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2016,2016,USD,US Dollar,0,Units,,,121.223,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2017,2017,USD,US Dollar,0,Units,,,121.736,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2018,2018,USD,US Dollar,0,Units,,,138.152,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2019,2019,USD,US Dollar,0,Units,,,130.806,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HUN,Hungary,2020,2020,USD,US Dollar,0,Units,,,148.211,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2005,2005,USD,US Dollar,0,Units,,,69.971,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2006,2006,USD,US Dollar,0,Units,,,78.517,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2007,2007,USD,US Dollar,0,Units,,,102.989,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2008,2008,USD,US Dollar,0,Units,,,120.701,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2009,2009,USD,US Dollar,0,Units,,,124.387,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2010,2010,USD,US Dollar,0,Units,,,128.523,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2011,2011,USD,US Dollar,0,Units,,,142.401,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2012,2012,USD,US Dollar,0,Units,,,153.039,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2013,2013,USD,US Dollar,0,Units,,,167.728,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2014,2014,USD,US Dollar,0,Units,,,180.33,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2015,2015,USD,US Dollar,0,Units,,,201.542,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2016,2016,USD,US Dollar,0,Units,,,223.427,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2017,2017,USD,US Dollar,0,Units,,,242.682,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2018,2018,USD,US Dollar,0,Units,,,262.658,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2019,2019,USD,US Dollar,0,Units,,,283.813,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",EST,Estonia,2020,2020,USD,US Dollar,0,Units,,,307.397,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",JPN,Japan,2005,2005,USD,US Dollar,0,Units,,,18.214,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",JPN,Japan,2006,2006,USD,US Dollar,0,Units,,,18.509,,
